serveralias,country,year,survey,relpath,ext,ndir,code,surv,surveyid,folder1,folder2,filename,pos,ntoken,type
SSA,CIV,2015,ENV,CIV\CIV_2015_ENV\CIV_2015_ENV_v01_M\Data\Stata\Agregats INS.dta,dta,5,CIV,CIV_2015_ENV,CIV_2015_ENV_v01_M,Data,Stata,Agregats INS.dta,4,4,RAW
SSA,CIV,2015,ENV,CIV\CIV_2015_ENV\CIV_2015_ENV_v01_M_v02_A_SSAPOV\Data\Harmonized\CIV_2015_ENV_v01_M_v02_A_SSAPOV_H.dta,dta,5,CIV,CIV_2015_ENV,CIV_2015_ENV_v01_M_v02_A_SSAPOV,Data,Harmonized,CIV_2015_ENV_v01_M_v02_A_SSAPOV_H.dta,4,7,Harmonized
SSA,CIV,2015,ENV,CIV\CIV_2015_ENV\CIV_2015_ENV_v01_M_v03_A_SSAPOV\Data\Harmonized\CIV_2015_ENV_V01_M_V03_A_GMD_ALL.dta,dta,5,CIV,CIV_2015_ENV,CIV_2015_ENV_v01_M_v03_A_SSAPOV,Data,Harmonized,CIV_2015_ENV_V01_M_V03_A_GMD_ALL.dta,4,7,Harmonized
SSA,CIV,2015,ENV,CIV\CIV_2015_ENV\CIV_2015_ENV_v01_M_v04_A_SSAPOV\Data\Harmonized\CIV_2015_ENV_v01_M_v04_A_SSAPOV_H.dta,dta,5,CIV,CIV_2015_ENV,CIV_2015_ENV_v01_M_v04_A_SSAPOV,Data,Harmonized,CIV_2015_ENV_v01_M_v04_A_SSAPOV_H.dta,4,7,Harmonized
SSA,CMR,1992,E123,CMR\CMR_1992_E123\CMR_1992_E123_v01_M\Data\Stata\esip2ai.dta,dta,5,CMR,CMR_1992_E123,CMR_1992_E123_v01_M,Data,Stata,esip2ai.dta,4,4,RAW
SSA,CMR,1996,ECAM-I,CMR\CMR_1996_ECAM-I\CMR_1996_ECAM-I_v01_M_v01_A_SSAPOV\Data\Harmonized\CMR_1996_ECAM-I_v01_M_v01_A_SSAPOV_P.dta,dta,5,CMR,CMR_1996_ECAM-I,CMR_1996_ECAM-I_v01_M_v01_A_SSAPOV,Data,Harmonized,CMR_1996_ECAM-I_v01_M_v01_A_SSAPOV_P.dta,4,7,Harmonized
SSA,CMR,2000,EDM,CMR\CMR_2000_EDM\CMR_2000_EDM_v01_M\Data\Stata\cq01.dta,dta,5,CMR,CMR_2000_EDM,CMR_2000_EDM_v01_M,Data,Stata,cq01.dta,4,4,RAW
SSA,CMR,2000,MICS,CMR\CMR_2000_MICS\CMR_2000_MICS_v01_M\Data\Stata\ch.dta,dta,5,CMR,CMR_2000_MICS,CMR_2000_MICS_v01_M,Data,Stata,ch.dta,4,4,RAW
SSA,CMR,2001,ECAM-II,CMR\CMR_2001_ECAM-II\CMR_2001_ECAM-II_v01_M\Data\Stata\ecam01.dta,dta,5,CMR,CMR_2001_ECAM-II,CMR_2001_ECAM-II_v01_M,Data,Stata,ecam01.dta,4,4,RAW
SSA,CMR,2001,ECAM-II,CMR\CMR_2001_ECAM-II\CMR_2001_ECAM-II_v01_M_v01_A_SSAPOV\Data\Harmonized\CMR_2001_ECAM-II_v01_M_v01_A_SSAPOV_P.dta,dta,5,CMR,CMR_2001_ECAM-II,CMR_2001_ECAM-II_v01_M_v01_A_SSAPOV,Data,Harmonized,CMR_2001_ECAM-II_v01_M_v01_A_SSAPOV_P.dta,4,7,Harmonized
SSA,CMR,2001,ECAM-II,CMR\CMR_2001_ECAM-II\CMR_2001_ECAM-II_v01_M_v02_A_SSAPOV\Data\Harmonized\CMR_2001_ECAM-II_v01_M_v02_A_SSAPOV_GMD.dta,dta,5,CMR,CMR_2001_ECAM-II,CMR_2001_ECAM-II_v01_M_v02_A_SSAPOV,Data,Harmonized,CMR_2001_ECAM-II_v01_M_v02_A_SSAPOV_GMD.dta,4,7,Harmonized
SSA,CMR,2002,CAVIE,CMR\CMR_2002_CAVIE\CMR_2002_CAVIE_v01_M\Data\Stata\cavieind.dta,dta,5,CMR,CMR_2002_CAVIE,CMR_2002_CAVIE_v01_M,Data,Stata,cavieind.dta,4,4,RAW
SSA,CMR,2007,ECAM-III,CMR\CMR_2007_ECAM-III\CMR_2007_ECAM-III_v01_M\Data\Stata\ecam1996_2001_2007_welfare.dta,dta,5,CMR,CMR_2007_ECAM-III,CMR_2007_ECAM-III_v01_M,Data,Stata,ecam1996_2001_2007_welfare.dta,4,4,RAW
SSA,CMR,2007,ECAM-III,CMR\CMR_2007_ECAM-III\CMR_2007_ECAM-III_v01_M_v01_A_SSAPOV\Data\Harmonized\CMR_2007_ECAM-III_v01_M_v01_A_SSAPOV_H.dta,dta,5,CMR,CMR_2007_ECAM-III,CMR_2007_ECAM-III_v01_M_v01_A_SSAPOV,Data,Harmonized,CMR_2007_ECAM-III_v01_M_v01_A_SSAPOV_H.dta,4,7,Harmonized
SSA,CMR,2014,ECAM-IV,CMR\CMR_2014_ECAM-IV\CMR_2014_ECAM-IV_v01_M\Data\Stata\ecam2014welfare.dta,dta,5,CMR,CMR_2014_ECAM-IV,CMR_2014_ECAM-IV_v01_M,Data,Stata,ecam2014welfare.dta,4,4,RAW
SSA,CMR,2014,ECAM-IV,CMR\CMR_2014_ECAM-IV\CMR_2014_ECAM-IV_v01_M_v01_A_SSAPOV\Data\Harmonized\CMR_2014_ECAM-IV_v01_M_v01_A_SSAPOV_H.dta,dta,5,CMR,CMR_2014_ECAM-IV,CMR_2014_ECAM-IV_v01_M_v01_A_SSAPOV,Data,Harmonized,CMR_2014_ECAM-IV_v01_M_v01_A_SSAPOV_H.dta,4,7,Harmonized
SSA,CMR,2014,ECAM-IV,CMR\CMR_2014_ECAM-IV\CMR_2014_ECAM-IV_v01_M_v03_A_SSAPOV\Data\Harmonized\CMR_2014_ECAM-IV_v01_M_v03_A_SSAPOV_GMD.dta,dta,5,CMR,CMR_2014_ECAM-IV,CMR_2014_ECAM-IV_v01_M_v03_A_SSAPOV,Data,Harmonized,CMR_2014_ECAM-IV_v01_M_v03_A_SSAPOV_GMD.dta,4,7,Harmonized
SSA,COD,2001,MICS,COD\COD_2001_MICS\COD_2001_MICS_v01_M\Data\Stata\ch.dta,dta,5,COD,COD_2001_MICS,COD_2001_MICS_v01_M,Data,Stata,ch.dta,4,4,RAW
SSA,COD,2004,E123,COD\COD_2004_E123\COD_2004_E123_v01_M\Data\Stata\Phase1_IND.dta,dta,5,COD,COD_2004_E123,COD_2004_E123_v01_M,Data,Stata,Phase1_IND.dta,4,4,RAW
SSA,COD,2004,E123,COD\COD_2004_E123\COD_2004_E123_v01_M_v01_A_SSAPOV\Data\Harmonized\COD_2004_E123_v01_M_v01_A_SSAPOV_P.dta,dta,5,COD,COD_2004_E123,COD_2004_E123_v01_M_v01_A_SSAPOV,Data,Harmonized,COD_2004_E123_v01_M_v01_A_SSAPOV_P.dta,4,7,Harmonized
SSA,COD,2004,E123,COD\COD_2004_E123\COD_2004_E123_v01_M_v02_A_SSAPOV\Data\Harmonized\COD_2004_E123_v01_M_v02_A_SSAPOV_P.dta,dta,5,COD,COD_2004_E123,COD_2004_E123_v01_M_v02_A_SSAPOV,Data,Harmonized,COD_2004_E123_v01_M_v02_A_SSAPOV_P.dta,4,7,Harmonized
SSA,COD,2005,E123,COD\COD_2005_E123\COD_2005_E123_v01_M\Data\Stata\inddata.dta,dta,5,COD,COD_2005_E123,COD_2005_E123_v01_M,Data,Stata,inddata.dta,4,4,RAW
SSA,COD,2012,E123,COD\COD_2012_E123\COD_2012_E123_v01_M\Data\Stata\baseupi.dta,dta,5,COD,COD_2012_E123,COD_2012_E123_v01_M,Data,Stata,baseupi.dta,4,4,RAW
SSA,COD,2012,E123,COD\COD_2012_E123\COD_2012_E123_v01_M_v01_A_SSAPOV\Data\Harmonized\COD_2012_E123_v01_M_v01_A_SSAPOV_P.dta,dta,5,COD,COD_2012_E123,COD_2012_E123_v01_M_v01_A_SSAPOV,Data,Harmonized,COD_2012_E123_v01_M_v01_A_SSAPOV_P.dta,4,7,Harmonized
SSA,COD,2012,E123,COD\COD_2012_E123\COD_2012_E123_v01_M_v02_A_SSAPOV\Data\Harmonized\COD_2012_E123_v01_M_v02_A_SSAPOV_H.dta,dta,5,COD,COD_2012_E123,COD_2012_E123_v01_M_v02_A_SSAPOV,Data,Harmonized,COD_2012_E123_v01_M_v02_A_SSAPOV_H.dta,4,7,Harmonized
SSA,COD,2012,E123,COD\COD_2012_E123\COD_2012_E123_v01_M_v03_A_SSAPOV\Data\Harmonized\COD_2012_E123_v01_M_v03_A_SSAPOV_H.dta,dta,5,COD,COD_2012_E123,COD_2012_E123_v01_M_v03_A_SSAPOV,Data,Harmonized,COD_2012_E123_v01_M_v03_A_SSAPOV_H.dta,4,7,Harmonized
SSA,COD,2012,E123,COD\COD_2012_E123\COD_2012_E123_v01_M_v04_A_SSAPOV\Data\Harmonized\COD_2012_E123_v01_M_v04_A_SSAPOV_H.dta,dta,5,COD,COD_2012_E123,COD_2012_E123_v01_M_v04_A_SSAPOV,Data,Harmonized,COD_2012_E123_v01_M_v04_A_SSAPOV_H.dta,4,7,Harmonized
SSA,COD,2012,E123,COD\COD_2012_E123\COD_2012_E123_v01_M_v05_A_SSAPOV\Data\Harmonized\COD_2012_E123_v01_M_v05_A_SSAPOV_GMD.dta,dta,5,COD,COD_2012_E123,COD_2012_E123_v01_M_v05_A_SSAPOV,Data,Harmonized,COD_2012_E123_v01_M_v05_A_SSAPOV_GMD.dta,4,7,Harmonized
SSA,COG,2005,ECOM,COG\COG_2005_ECOM\COG_2005_ECOM_v01_M\Data\Stata\ecom2005ind2.dta,dta,5,COG,COG_2005_ECOM,COG_2005_ECOM_v01_M,Data,Stata,ecom2005ind2.dta,4,4,RAW
SSA,COG,2005,ECOM,COG\COG_2005_ECOM\COG_2005_ECOM_v01_M_v02_A_SSAPOV\Data\Harmonized\COG_2005_ECOM_v01_M_v02_A_SSAPOV_H.dta,dta,5,COG,COG_2005_ECOM,COG_2005_ECOM_v01_M_v02_A_SSAPOV,Data,Harmonized,COG_2005_ECOM_v01_M_v02_A_SSAPOV_H.dta,4,7,Harmonized
SSA,COG,2011,ECOM,COG\COG_2011_ECOM\COG_2011_ECOM_v01_M\Data\Stata\depenses_vft.dta,dta,5,COG,COG_2011_ECOM,COG_2011_ECOM_v01_M,Data,Stata,depenses_vft.dta,4,4,RAW
SSA,COG,2011,ECOM,COG\COG_2011_ECOM\COG_2011_ECOM_v01_M_v01_A_SSAPOV\Data\Harmonized\COG_2011_ECOM_v01_M_v01_A_SSAPOV_H.dta,dta,5,COG,COG_2011_ECOM,COG_2011_ECOM_v01_M_v01_A_SSAPOV,Data,Harmonized,COG_2011_ECOM_v01_M_v01_A_SSAPOV_H.dta,4,7,Harmonized
SSA,COG,2011,ECOM,COG\COG_2011_ECOM\COG_2011_ECOM_v01_M_v02_A_SSAPOV\Data\Harmonized\COG_2011_ECOM_v01_M_v02_A_SSAPOV_H.dta,dta,5,COG,COG_2011_ECOM,COG_2011_ECOM_v01_M_v02_A_SSAPOV,Data,Harmonized,COG_2011_ECOM_v01_M_v02_A_SSAPOV_H.dta,4,7,Harmonized
SSA,COG,2011,ECOM,COG\COG_2011_ECOM\COG_2011_ECOM_v01_M_v04_A_SSAPOV\Data\Harmonized\COG_2011_ECOM_v01_M_v04_A_SSAPOV_GMD.dta,dta,5,COG,COG_2011_ECOM,COG_2011_ECOM_v01_M_v04_A_SSAPOV,Data,Harmonized,COG_2011_ECOM_v01_M_v04_A_SSAPOV_GMD.dta,4,7,Harmonized
SSA,COM,2000,MICS,COM\COM_2000_MICS\COM_2000_MICS_v01_M\Data\Stata\coch.dta,dta,5,COM,COM_2000_MICS,COM_2000_MICS_v01_M,Data,Stata,coch.dta,4,4,RAW
SSA,COM,2003,RGPH,COM\COM_2003_RGPH\COM_2003_RGPH_v01_M\Data\Stata\chef_menage.dta,dta,5,COM,COM_2003_RGPH,COM_2003_RGPH_v01_M,Data,Stata,chef_menage.dta,4,4,RAW
SSA,COM,2004,EIM,COM\COM_2004_EIM\COM_2004_EIM_v01_M\Data\Stata\comoros_depenses.dta,dta,5,COM,COM_2004_EIM,COM_2004_EIM_v01_M,Data,Stata,comoros_depenses.dta,4,4,RAW
SSA,COM,2004,EIM,COM\COM_2004_EIM\COM_2004_EIM_v01_M_v01_A_SSAPOV\Data\Harmonized\COM_2004_EIM_v01_M_v01_A_SSAPOV_H.dta,dta,5,COM,COM_2004_EIM,COM_2004_EIM_v01_M_v01_A_SSAPOV,Data,Harmonized,COM_2004_EIM_v01_M_v01_A_SSAPOV_H.dta,4,7,Harmonized
SSA,COM,2013,EESIC,COM\COM_2013_EESIC\COM_2013_EESIC_v01_M\Data\Stata\apcq03 à 21.dta,dta,5,COM,COM_2013_EESIC,COM_2013_EESIC_v01_M,Data,Stata,apcq03 à 21.dta,4,4,RAW
SSA,COM,2013,EESIC,COM\COM_2013_EESIC\COM_2013_EESIC_v01_M_v01_A_SSAPOV\Data\Harmonized\COM_2013_EESIC_v01_M_v01_A_SSAPOV_H.dta,dta,5,COM,COM_2013_EESIC,COM_2013_EESIC_v01_M_v01_A_SSAPOV,Data,Harmonized,COM_2013_EESIC_v01_M_v01_A_SSAPOV_H.dta,4,7,Harmonized
SSA,COM,2013,EESIC,COM\COM_2013_EESIC\COM_2013_EESIC_v01_M_v02_A_SSAPOV\Data\Harmonized\COM_2013_EESIC_v01_M_v02_A_SSAPOV_L.dta,dta,5,COM,COM_2013_EESIC,COM_2013_EESIC_v01_M_v02_A_SSAPOV,Data,Harmonized,COM_2013_EESIC_v01_M_v02_A_SSAPOV_L.dta,4,7,Harmonized
SSA,COM,2013,EESIC,COM\COM_2013_EESIC\COM_2013_EESIC_v01_M_v03_A_SSAPOV\Data\Harmonized\COM_2013_EESIC_v01_M_v03_A_SSAPOV_P.dta,dta,5,COM,COM_2013_EESIC,COM_2013_EESIC_v01_M_v03_A_SSAPOV,Data,Harmonized,COM_2013_EESIC_v01_M_v03_A_SSAPOV_P.dta,4,7,Harmonized
SSA,COM,2013,EESIC,COM\COM_2013_EESIC\COM_2013_EESIC_v01_M_v04_A_SSAPOV\Data\Harmonized\COM_2013_EESIC_v01_M_v04_A_SSAPOV_H.dta,dta,5,COM,COM_2013_EESIC,COM_2013_EESIC_v01_M_v04_A_SSAPOV,Data,Harmonized,COM_2013_EESIC_v01_M_v04_A_SSAPOV_H.dta,4,7,Harmonized
SSA,COM,2013,EESIC,COM\COM_2013_EESIC\COM_2013_EESIC_v01_M_v05_A_SSAPOV\Data\Harmonized\COM_2013_EESIC_v01_M_v05_A_SSAPOV_GMD.dta,dta,5,COM,COM_2013_EESIC,COM_2013_EESIC_v01_M_v05_A_SSAPOV,Data,Harmonized,COM_2013_EESIC_v01_M_v05_A_SSAPOV_GMD.dta,4,7,Harmonized
SSA,COM,2013,EESIC,COM\COM_2013_EESIC\COM_2013_EESIC_v01_M_v06_A_SSAPOV\Data\Harmonized\COM_2013_EESIC_v01_M_v06_A_SSAPOV_GMD.dta,dta,5,COM,COM_2013_EESIC,COM_2013_EESIC_v01_M_v06_A_SSAPOV,Data,Harmonized,COM_2013_EESIC_v01_M_v06_A_SSAPOV_GMD.dta,4,7,Harmonized
SSA,COM,2013,EESIC,COM\COM_2013_EESIC\COM_2013_EESIC_v01_M_v07_A_SSAPOV\Data\Harmonized\COM_2013_EESIC_v01_M_v07_A_SSAPOV_GMD.dta,dta,5,COM,COM_2013_EESIC,COM_2013_EESIC_v01_M_v07_A_SSAPOV,Data,Harmonized,COM_2013_EESIC_v01_M_v07_A_SSAPOV_GMD.dta,4,7,Harmonized
SSA,CPV,2001,IDRF,CPV\CPV_2001_IDRF\CPV_2001_IDRF_v01_M\Data\Stata\agregado_receita_despesas_outras.dta,dta,5,CPV,CPV_2001_IDRF,CPV_2001_IDRF_v01_M,Data,Stata,agregado_receita_despesas_outras.dta,4,4,RAW
SSA,CPV,2001,IDRF,CPV\CPV_2001_IDRF\CPV_2001_IDRF_v01_M_v01_A_SSAPOV\Data\Harmonized\CPV_2001_IDRF_v01_M_v01_A_SSAPOV_P.dta,dta,5,CPV,CPV_2001_IDRF,CPV_2001_IDRF_v01_M_v01_A_SSAPOV,Data,Harmonized,CPV_2001_IDRF_v01_M_v01_A_SSAPOV_P.dta,4,7,Harmonized
SSA,CPV,2007,QUIBB,CPV\CPV_2007_QUIBB\CPV_2007_QUIBB_v01_M\Data\Stata\chdata.dta,dta,5,CPV,CPV_2007_QUIBB,CPV_2007_QUIBB_v01_M,Data,Stata,chdata.dta,4,4,RAW
SSA,CPV,2007,QUIBB,CPV\CPV_2007_QUIBB\CPV_2007_QUIBB_v01_M_v01_A_SSAPOV\Data\Harmonized\CPV_2007_QUIBB_v01_M_v01_A_SSAPOV_H.dta,dta,5,CPV,CPV_2007_QUIBB,CPV_2007_QUIBB_v01_M_v01_A_SSAPOV,Data,Harmonized,CPV_2007_QUIBB_v01_M_v01_A_SSAPOV_H.dta,4,7,Harmonized
SSA,CPV,2015,IDRF,CPV\CPV_2015_IDRF\CPV_2015_IDRF_v01_M\Data\Stata\IDRF_2015_agregado_alojamento_suprimido2.dta,dta,5,CPV,CPV_2015_IDRF,CPV_2015_IDRF_v01_M,Data,Stata,IDRF_2015_agregado_alojamento_suprimido2.dta,4,4,RAW
SSA,CPV,2015,IDRF,CPV\CPV_2015_IDRF\CPV_2015_IDRF_v01_M_v01_A_SSAPOV\Data\Harmonized\CPV_2015_IDRF_v01_M_v01_A_SSAPOV_GMD.dta,dta,5,CPV,CPV_2015_IDRF,CPV_2015_IDRF_v01_M_v01_A_SSAPOV,Data,Harmonized,CPV_2015_IDRF_v01_M_v01_A_SSAPOV_GMD.dta,4,7,Harmonized
SSA,ETH,1995,HICES,ETH\ETH_1995_HICES\ETH_1995_HICES_v01_M\Data\Stata\consumption1996_tassew.dta,dta,5,ETH,ETH_1995_HICES,ETH_1995_HICES_v01_M,Data,Stata,consumption1996_tassew.dta,4,4,RAW
SSA,ETH,1995,WMS,ETH\ETH_1995_WMS\ETH_1995_WMS_v01_M\Data\Stata\expendit.dta,dta,5,ETH,ETH_1995_WMS,ETH_1995_WMS_v01_M,Data,Stata,expendit.dta,4,4,RAW
SSA,ETH,1997,WMS,ETH\ETH_1997_WMS\ETH_1997_WMS_v01_M\Data\Stata\AGGR.dta,dta,5,ETH,ETH_1997_WMS,ETH_1997_WMS_v01_M,Data,Stata,AGGR.dta,4,4,RAW
SSA,ETH,1998,WMS,ETH\ETH_1998_WMS\ETH_1998_WMS_v01_M\Data\Stata\antr98.dta,dta,5,ETH,ETH_1998_WMS,ETH_1998_WMS_v01_M,Data,Stata,antr98.dta,4,4,RAW
SSA,ETH,1999,LFS,ETH\ETH_1999_LFS\ETH_1999_LFS_v01_M\Data\Stata\lforce.dta,dta,5,ETH,ETH_1999_LFS,ETH_1999_LFS_v01_M,Data,Stata,lforce.dta,4,4,RAW
SSA,ETH,1999,WMS,ETH\ETH_1999_WMS\ETH_1999_WMS_v01_M\Data\Stata\UR20_1ST.dta,dta,5,ETH,ETH_1999_WMS,ETH_1999_WMS_v01_M,Data,Stata,UR20_1ST.dta,4,4,RAW
SSA,ETH,2000,HICES,ETH\ETH_2000_HICES\ETH_2000_HICES_v01_M\Data\Stata\consumption2000_tassew.dta,dta,5,ETH,ETH_2000_HICES,ETH_2000_HICES_v01_M,Data,Stata,consumption2000_tassew.dta,4,4,RAW
SSA,ETH,2000,WMS,ETH\ETH_2000_WMS\ETH_2000_WMS_v01_M\Data\Stata\hhice.dta,dta,5,ETH,ETH_2000_WMS,ETH_2000_WMS_v01_M,Data,Stata,hhice.dta,4,4,RAW
SSA,ETH,2004,HICES,ETH\ETH_2004_HICES\ETH_2004_HICES_v01_M\Data\Stata\cons2004_ict.dta,dta,5,ETH,ETH_2004_HICES,ETH_2004_HICES_v01_M,Data,Stata,cons2004_ict.dta,4,4,RAW
SSA,ETH,2004,HICES,ETH\ETH_2004_HICES\ETH_2004_HICES_v01_M_v01_A_SSAPOV\Data\Harmonized\ETH_2004_HICES_v01_M_v01_A_SSAPOV_H.dta,dta,5,ETH,ETH_2004_HICES,ETH_2004_HICES_v01_M_v01_A_SSAPOV,Data,Harmonized,ETH_2004_HICES_v01_M_v01_A_SSAPOV_H.dta,4,7,Harmonized
SSA,ETH,2004,WMS,ETH\ETH_2004_WMS\ETH_2004_WMS_v01_M\Data\Stata\HIV-AIDS Condition.dta,dta,5,ETH,ETH_2004_WMS,ETH_2004_WMS_v01_M,Data,Stata,HIV-AIDS Condition.dta,4,4,RAW
SSA,ETH,2010,HICES,ETH\ETH_2010_HICES\ETH_2010_HICES_v01_M\Data\Stata\consumption2011_tassewdeflated.dta,dta,5,ETH,ETH_2010_HICES,ETH_2010_HICES_v01_M,Data,Stata,consumption2011_tassewdeflated.dta,4,4,RAW
SSA,ETH,2010,HICES,ETH\ETH_2010_HICES\ETH_2010_HICES_v01_M_v01_A_SSAPOV\Data\Harmonized\ETH_2010_HICES_v01_M_v01_A_SSAPOV_H.dta,dta,5,ETH,ETH_2010_HICES,ETH_2010_HICES_v01_M_v01_A_SSAPOV,Data,Harmonized,ETH_2010_HICES_v01_M_v01_A_SSAPOV_H.dta,4,7,Harmonized
SSA,ETH,2010,HICES,ETH\ETH_2010_HICES\ETH_2010_HICES_v01_M_v02_A_SSAPOV\Data\Harmonized\ETH_2010_HICES_v01_M_v02_A_SSAPOV_H.dta,dta,5,ETH,ETH_2010_HICES,ETH_2010_HICES_v01_M_v02_A_SSAPOV,Data,Harmonized,ETH_2010_HICES_v01_M_v02_A_SSAPOV_H.dta,4,7,Harmonized
SSA,ETH,2010,WMS,ETH\ETH_2010_WMS\ETH_2010_WMS_v01_M\Data\Stata\WMS_HOUSEHOLD LEVEL 2011_DATA.dta,dta,5,ETH,ETH_2010_WMS,ETH_2010_WMS_v01_M,Data,Stata,WMS_HOUSEHOLD LEVEL 2011_DATA.dta,4,4,RAW
SSA,ETH,2013,LFS,ETH\ETH_2013_LFS\ETH_2013_LFS_v01_M\Data\Stata\nlfs2013.dta,dta,5,ETH,ETH_2013_LFS,ETH_2013_LFS_v01_M,Data,Stata,nlfs2013.dta,4,4,RAW
SSA,ETH,2015,HICES,ETH\ETH_2015_HICES\ETH_2015_HICES_v01_M\Data\Stata\Expenditures.dta,dta,5,ETH,ETH_2015_HICES,ETH_2015_HICES_v01_M,Data,Stata,Expenditures.dta,4,4,RAW
SSA,ETH,2015,HICES,ETH\ETH_2015_HICES\ETH_2015_HICES_v01_M_v01_A_SSAPOV\Data\Harmonized\ETH_2015_HICES_v01_M_v01_A_SSAPOV_H.dta,dta,5,ETH,ETH_2015_HICES,ETH_2015_HICES_v01_M_v01_A_SSAPOV,Data,Harmonized,ETH_2015_HICES_v01_M_v01_A_SSAPOV_H.dta,4,7,Harmonized
SSA,ETH,2015,HICES,ETH\ETH_2015_HICES\ETH_2015_HICES_v01_M_v02_A_SSAPOV\Data\Harmonized\ETH_2015_HICES_v01_M_v02_A_SSAPOV_GMD.dta,dta,5,ETH,ETH_2015_HICES,ETH_2015_HICES_v01_M_v02_A_SSAPOV,Data,Harmonized,ETH_2015_HICES_v01_M_v02_A_SSAPOV_GMD.dta,4,7,Harmonized
SSA,ETH,2015,HICES,ETH\ETH_2015_HICES\ETH_2015_HICES_v01_M_v03_A_SSAPOV\Data\Harmonized\ETH_2015_HICES_v01_M_v01_A_SSAPOV_I_school.dta,dta,5,ETH,ETH_2015_HICES,ETH_2015_HICES_v01_M_v03_A_SSAPOV,Data,Harmonized,ETH_2015_HICES_v01_M_v01_A_SSAPOV_I_school.dta,4,7,Harmonized
SSA,ETH,2015,HICES,ETH\ETH_2015_HICES\ETH_2015_HICES_v01_M_v04_A_SSAPOV\Data\Harmonized\ETH_2015_HICES_v01_M_v04_A_SSAPOV_GMD.dta,dta,5,ETH,ETH_2015_HICES,ETH_2015_HICES_v01_M_v04_A_SSAPOV,Data,Harmonized,ETH_2015_HICES_v01_M_v04_A_SSAPOV_GMD.dta,4,7,Harmonized
SSA,ETH,2015,WMS,ETH\ETH_2015_WMS\ETH_2015_WMS_v01_M\Data\Stata\WMS_HOUSEHOLD LEVEL 2016_DATA.dta,dta,5,ETH,ETH_2015_WMS,ETH_2015_WMS_v01_M,Data,Stata,WMS_HOUSEHOLD LEVEL 2016_DATA.dta,4,4,RAW
SSA,GAB,2005,EGEP,GAB\GAB_2005_EGEP\GAB_2005_EGEP_v01_M\Data\Stata\coef2000.dta,dta,5,GAB,GAB_2005_EGEP,GAB_2005_EGEP_v01_M,Data,Stata,coef2000.dta,4,4,RAW
SSA,GAB,2005,EGEP,GAB\GAB_2005_EGEP\GAB_2005_EGEP_v01_M_v01_A_SSAPOV\Data\Harmonized\GAB_2005_EGEP_v01_M_v01_A_SSAPOV_H.dta,dta,5,GAB,GAB_2005_EGEP,GAB_2005_EGEP_v01_M_v01_A_SSAPOV,Data,Harmonized,GAB_2005_EGEP_v01_M_v01_A_SSAPOV_H.dta,4,7,Harmonized
SSA,GAB,2017,EGEP,GAB\GAB_2017_EGEP\GAB_2017_EGEP_v01_M\Data\Stata\GAB_codegr_conso28.dta,dta,5,GAB,GAB_2017_EGEP,GAB_2017_EGEP_v01_M,Data,Stata,GAB_codegr_conso28.dta,4,4,RAW
SSA,GAB,2017,EGEP,GAB\GAB_2017_EGEP\GAB_2017_EGEP_v01_M_v00_A_SSAPOV\Data\Harmonized\GAB_2017_EGEPII_v01_M_v00_A_SSAPOV_H.dta,dta,5,GAB,GAB_2017_EGEP,GAB_2017_EGEP_v01_M_v00_A_SSAPOV,Data,Harmonized,GAB_2017_EGEPII_v01_M_v00_A_SSAPOV_H.dta,4,7,Harmonized
SSA,GAB,2017,EGEP,GAB\GAB_2017_EGEP\GAB_2017_EGEP_v01_M_v01_A_SSAPOV\Data\Harmonized\GAB_2017_EGEP_v01_M_v01_A_SSAPOV_GMD.dta,dta,5,GAB,GAB_2017_EGEP,GAB_2017_EGEP_v01_M_v01_A_SSAPOV,Data,Harmonized,GAB_2017_EGEP_v01_M_v01_A_SSAPOV_GMD.dta,4,7,Harmonized
SSA,GAB,2017,EGEP,GAB\GAB_2017_EGEP\GAB_2017_EGEP_v01_M_v02_A_SSAPOV\Data\Harmonized\GAB_2017_EGEP_v01_M_v02_A_SSAPOV_GMD.dta,dta,5,GAB,GAB_2017_EGEP,GAB_2017_EGEP_v01_M_v02_A_SSAPOV,Data,Harmonized,GAB_2017_EGEP_v01_M_v02_A_SSAPOV_GMD.dta,4,7,Harmonized
SSA,GAB,2017,EGEP,GAB\GAB_2017_EGEP\GAB_2017_EGEP_v01_M_v03_A_SSAPOV\Data\Harmonized\GAB_2017_EGEP_v01_M_v03_A_SSAPOV_GMD.dta,dta,5,GAB,GAB_2017_EGEP,GAB_2017_EGEP_v01_M_v03_A_SSAPOV,Data,Harmonized,GAB_2017_EGEP_v01_M_v03_A_SSAPOV_GMD.dta,4,7,Harmonized
SSA,GAB,2017,EGEP,GAB\GAB_2017_EGEP\GAB_2017_EGEP_v01_M_v04_A_SSAPOV\Data\Harmonized\GAB_2017_EGEP_v01_M_v04_A_SSAPOV_GMD.dta,dta,5,GAB,GAB_2017_EGEP,GAB_2017_EGEP_v01_M_v04_A_SSAPOV,Data,Harmonized,GAB_2017_EGEP_v01_M_v04_A_SSAPOV_GMD.dta,4,7,Harmonized
